client_id,order_date,order_price,city_id
44349,2022-02-10 00:00:00,8250,1
44363,2022-02-10 00:00:00,8900,3
44366,2022-02-10 00:00:00,2100,3
44388,2022-02-10 00:00:00,5950,1
44392,2022-02-10 00:00:00,9800,2
44426,2022-02-10 00:00:00,6350,3
44428,2022-02-10 00:00:00,5000,2
44441,2022-02-10 00:00:00,8300,3
44446,2022-02-10 00:00:00,9500,2
44452,2022-02-10 00:00:00,7050,2
44464,2022-02-10 00:00:00,1500,2
44515,2022-02-10 00:00:00,2100,2
44569,2022-02-10 00:00:00,5850,2
44607,2022-02-10 00:00:00,6800,1
44627,2022-02-10 00:00:00,6650,3
44679,2022-02-10 00:00:00,9250,1
44693,2022-02-10 00:00:00,6900,3
44710,2022-02-10 00:00:00,1150,2
44841,2022-02-10 00:00:00,3800,1
44871,2022-02-10 00:00:00,9800,1
43075,2022-02-11 00:00:00,2000,2
43102,2022-02-11 00:00:00,7450,2
43168,2022-02-11 00:00:00,9300,2
43287,2022-02-11 00:00:00,5400,1
43366,2022-02-11 00:00:00,7550,2
43554,2022-02-11 00:00:00,7350,1
43749,2022-02-11 00:00:00,5200,1
44001,2022-02-11 00:00:00,3900,1
44002,2022-02-11 00:00:00,3900,2
44055,2022-02-11 00:00:00,9350,1
44056,2022-02-11 00:00:00,7200,2
44071,2022-02-11 00:00:00,2950,2
44072,2022-02-11 00:00:00,9250,3
44129,2022-02-11 00:00:00,3200,3
44169,2022-02-11 00:00:00,2950,1
44201,2022-02-11 00:00:00,7350,3
44300,2022-02-11 00:00:00,6950,3
44321,2022-02-11 00:00:00,1300,3
44328,2022-02-11 00:00:00,8250,1
44359,2022-02-11 00:00:00,3350,2
44399,2022-02-11 00:00:00,6500,3
44437,2022-02-11 00:00:00,9100,2
44477,2022-02-11 00:00:00,7900,3
44518,2022-02-11 00:00:00,9100,2
44560,2022-02-11 00:00:00,4200,2
44573,2022-02-11 00:00:00,9300,3
44575,2022-02-11 00:00:00,8500,2
44592,2022-02-11 00:00:00,8850,1
44593,2022-02-11 00:00:00,3050,2
44594,2022-02-11 00:00:00,6950,3
44636,2022-02-11 00:00:00,4200,3
44656,2022-02-11 00:00:00,8500,2
44661,2022-02-11 00:00:00,8250,1
44718,2022-02-11 00:00:00,1150,1
44735,2022-02-11 00:00:00,2700,3
44780,2022-02-11 00:00:00,9900,3
44790,2022-02-11 00:00:00,1350,1
44796,2022-02-11 00:00:00,5700,1
44797,2022-02-11 00:00:00,5000,2
44822,2022-02-11 00:00:00,5900,3
44840,2022-02-11 00:00:00,2850,3
44854,2022-02-11 00:00:00,6400,2
43277,2022-02-12 00:00:00,8600,3
43297,2022-02-12 00:00:00,9950,2
43481,2022-02-12 00:00:00,3900,3
43496,2022-02-12 00:00:00,7900,3
43938,2022-02-12 00:00:00,2000,1
44066,2022-02-12 00:00:00,3350,3
44067,2022-02-12 00:00:00,2850,1
44087,2022-02-12 00:00:00,1150,3
44088,2022-02-12 00:00:00,4900,1
44108,2022-02-12 00:00:00,7550,3
44157,2022-02-12 00:00:00,3250,1
44164,2022-02-12 00:00:00,7050,2
44264,2022-02-12 00:00:00,6350,3
44290,2022-02-12 00:00:00,8450,2
44310,2022-02-12 00:00:00,3300,1
44390,2022-02-12 00:00:00,7000,3
44396,2022-02-12 00:00:00,4300,3
44409,2022-02-12 00:00:00,3000,1
44419,2022-02-12 00:00:00,1350,2
44451,2022-02-12 00:00:00,6800,1
44466,2022-02-12 00:00:00,4850,1
44513,2022-02-12 00:00:00,9050,3
44584,2022-02-12 00:00:00,1100,2
44610,2022-02-12 00:00:00,5050,1
44619,2022-02-12 00:00:00,7350,1
44630,2022-02-12 00:00:00,7350,3
44632,2022-02-12 00:00:00,2050,2
44641,2022-02-12 00:00:00,6150,2
44666,2022-02-12 00:00:00,7600,3
44720,2022-02-12 00:00:00,1550,3
44758,2022-02-12 00:00:00,7250,2
44760,2022-02-12 00:00:00,5900,1
44798,2022-02-12 00:00:00,9500,3
44811,2022-02-12 00:00:00,6450,1
44837,2022-02-12 00:00:00,9650,3
44855,2022-02-12 00:00:00,6000,3
43111,2022-02-13 00:00:00,5900,2
43273,2022-02-13 00:00:00,3450,2
43296,2022-02-13 00:00:00,3700,1
43624,2022-02-13 00:00:00,7650,2
43644,2022-02-13 00:00:00,6000,1
44003,2022-02-13 00:00:00,3800,3
44005,2022-02-13 00:00:00,5750,2
44082,2022-02-13 00:00:00,7850,1
44134,2022-02-13 00:00:00,1550,2
44149,2022-02-13 00:00:00,6400,2
44158,2022-02-13 00:00:00,6600,2
44160,2022-02-13 00:00:00,5300,1
44165,2022-02-13 00:00:00,7200,3
44185,2022-02-13 00:00:00,4350,2
44186,2022-02-13 00:00:00,8850,3
44198,2022-02-13 00:00:00,8300,3
44208,2022-02-13 00:00:00,3850,1
44254,2022-02-13 00:00:00,4250,2
44292,2022-02-13 00:00:00,9750,1
44293,2022-02-13 00:00:00,1650,2
44297,2022-02-13 00:00:00,9550,3
44366,2022-02-13 00:00:00,3400,3
44476,2022-02-13 00:00:00,3950,2
44488,2022-02-13 00:00:00,8500,2
44495,2022-02-13 00:00:00,2250,3
44530,2022-02-13 00:00:00,8650,2
44597,2022-02-13 00:00:00,3600,3
44623,2022-02-13 00:00:00,9150,2
44631,2022-02-13 00:00:00,1300,1
44655,2022-02-13 00:00:00,9800,1
44686,2022-02-13 00:00:00,9900,2
44696,2022-02-13 00:00:00,1450,3
44707,2022-02-13 00:00:00,9800,2
44741,2022-02-13 00:00:00,7650,3
44748,2022-02-13 00:00:00,3100,1
44771,2022-02-13 00:00:00,6050,3
44779,2022-02-13 00:00:00,9900,2
44789,2022-02-13 00:00:00,2550,3
44802,2022-02-13 00:00:00,2750,1
44829,2022-02-13 00:00:00,5850,1
44858,2022-02-13 00:00:00,2200,3
43720,2022-02-14 00:00:00,2700,2
43910,2022-02-14 00:00:00,4700,3
43949,2022-02-14 00:00:00,9000,3
44000,2022-02-14 00:00:00,3500,3
44020,2022-02-14 00:00:00,3750,2
44090,2022-02-14 00:00:00,6650,3
44092,2022-02-14 00:00:00,2750,2
44102,2022-02-14 00:00:00,3250,3
44120,2022-02-14 00:00:00,5350,3
44155,2022-02-14 00:00:00,3400,2
44190,2022-02-14 00:00:00,5400,1
44191,2022-02-14 00:00:00,5450,2
44204,2022-02-14 00:00:00,3550,3
44210,2022-02-14 00:00:00,3650,3
44224,2022-02-14 00:00:00,5050,2
44227,2022-02-14 00:00:00,4950,2
44234,2022-02-14 00:00:00,5650,3
44261,2022-02-14 00:00:00,5250,3
44281,2022-02-14 00:00:00,8650,2
44304,2022-02-14 00:00:00,4600,1
44339,2022-02-14 00:00:00,2150,3
44341,2022-02-14 00:00:00,9050,2
44368,2022-02-14 00:00:00,9000,2
44384,2022-02-14 00:00:00,1250,3
44413,2022-02-14 00:00:00,1050,2
44417,2022-02-14 00:00:00,6200,3
44437,2022-02-14 00:00:00,7900,2
44458,2022-02-14 00:00:00,3050,2
44470,2022-02-14 00:00:00,7150,2
44496,2022-02-14 00:00:00,5100,1
44508,2022-02-14 00:00:00,8100,1
44549,2022-02-14 00:00:00,4500,3
44552,2022-02-14 00:00:00,7800,3
44555,2022-02-14 00:00:00,1950,3
44572,2022-02-14 00:00:00,8900,2
44581,2022-02-14 00:00:00,7550,2
44649,2022-02-14 00:00:00,9900,1
44654,2022-02-14 00:00:00,6400,3
44737,2022-02-14 00:00:00,9250,2
44749,2022-02-14 00:00:00,7450,2
44750,2022-02-14 00:00:00,2950,3
44759,2022-02-14 00:00:00,6050,3
44766,2022-02-14 00:00:00,4150,1
44773,2022-02-14 00:00:00,3100,2
44781,2022-02-14 00:00:00,9350,1
44782,2022-02-14 00:00:00,3150,2
44831,2022-02-14 00:00:00,3950,3
44865,2022-02-14 00:00:00,9650,1
43183,2022-02-15 00:00:00,8300,2
43196,2022-02-15 00:00:00,1750,3
43282,2022-02-15 00:00:00,7850,2
43443,2022-02-15 00:00:00,7900,1
44013,2022-02-15 00:00:00,4550,1
44019,2022-02-15 00:00:00,7300,1
44053,2022-02-15 00:00:00,9250,2
44058,2022-02-15 00:00:00,6850,1
44076,2022-02-15 00:00:00,5300,1
44099,2022-02-15 00:00:00,3850,3
44150,2022-02-15 00:00:00,2400,3
44153,2022-02-15 00:00:00,8650,3
44192,2022-02-15 00:00:00,2450,3
44194,2022-02-15 00:00:00,9400,2
44214,2022-02-15 00:00:00,9550,1
44266,2022-02-15 00:00:00,9850,2
44291,2022-02-15 00:00:00,2050,3
44343,2022-02-15 00:00:00,9650,1
44349,2022-02-15 00:00:00,1550,1
44351,2022-02-15 00:00:00,9450,3
44355,2022-02-15 00:00:00,3250,1
44358,2022-02-15 00:00:00,8950,1
44385,2022-02-15 00:00:00,3950,1
44431,2022-02-15 00:00:00,9200,2
44442,2022-02-15 00:00:00,5300,1
44461,2022-02-15 00:00:00,7050,2
44504,2022-02-15 00:00:00,2050,3
44521,2022-02-15 00:00:00,8650,2
44546,2022-02-15 00:00:00,1000,3
44567,2022-02-15 00:00:00,1700,3
44571,2022-02-15 00:00:00,5900,1
44590,2022-02-15 00:00:00,8650,2
44629,2022-02-15 00:00:00,6950,2
44650,2022-02-15 00:00:00,6750,2
44680,2022-02-15 00:00:00,5400,2
44684,2022-02-15 00:00:00,5900,3
44719,2022-02-15 00:00:00,3800,2
44728,2022-02-15 00:00:00,5850,2
44742,2022-02-15 00:00:00,9050,1
44747,2022-02-15 00:00:00,9100,3
44755,2022-02-15 00:00:00,4600,2
44769,2022-02-15 00:00:00,9700,1
44817,2022-02-15 00:00:00,3150,1
44842,2022-02-15 00:00:00,2850,2
43035,2022-02-16 00:00:00,5050,1
43172,2022-02-16 00:00:00,9050,3
43229,2022-02-16 00:00:00,5300,3
43360,2022-02-16 00:00:00,7550,2
43567,2022-02-16 00:00:00,7600,2
43588,2022-02-16 00:00:00,4800,2
43602,2022-02-16 00:00:00,6000,1
43866,2022-02-16 00:00:00,5400,1
43908,2022-02-16 00:00:00,5550,1
44059,2022-02-16 00:00:00,3900,2
44070,2022-02-16 00:00:00,2850,1
44073,2022-02-16 00:00:00,4700,1
44107,2022-02-16 00:00:00,9850,2
44151,2022-02-16 00:00:00,5600,1
44166,2022-02-16 00:00:00,7250,1
44168,2022-02-16 00:00:00,9650,3
44209,2022-02-16 00:00:00,4450,2
44242,2022-02-16 00:00:00,4500,2
44245,2022-02-16 00:00:00,9700,2
44284,2022-02-16 00:00:00,2500,2
44286,2022-02-16 00:00:00,5850,1
44308,2022-02-16 00:00:00,2900,2
44312,2022-02-16 00:00:00,1500,3
44314,2022-02-16 00:00:00,2400,2
44337,2022-02-16 00:00:00,6700,1
44338,2022-02-16 00:00:00,4400,2
44359,2022-02-16 00:00:00,8700,2
44372,2022-02-16 00:00:00,7000,3
44395,2022-02-16 00:00:00,4850,2
44400,2022-02-16 00:00:00,4300,1
44411,2022-02-16 00:00:00,2250,3
44469,2022-02-16 00:00:00,1000,1
44500,2022-02-16 00:00:00,1350,2
44538,2022-02-16 00:00:00,3150,1
44578,2022-02-16 00:00:00,8900,2
44616,2022-02-16 00:00:00,3650,1
44622,2022-02-16 00:00:00,7050,1
44664,2022-02-16 00:00:00,4600,1
44668,2022-02-16 00:00:00,1850,2
44764,2022-02-16 00:00:00,9100,2
44791,2022-02-16 00:00:00,7200,2
44795,2022-02-16 00:00:00,5300,3
44805,2022-02-16 00:00:00,7550,1
44812,2022-02-16 00:00:00,9400,2
44867,2022-02-16 00:00:00,3250,3
43015,2022-02-17 00:00:00,5050,2
43203,2022-02-17 00:00:00,5300,1
43823,2022-02-17 00:00:00,1650,3
44045,2022-02-17 00:00:00,2550,3
44051,2022-02-17 00:00:00,9000,3
44084,2022-02-17 00:00:00,6000,3
44094,2022-02-17 00:00:00,5250,1
44119,2022-02-17 00:00:00,5750,2
44146,2022-02-17 00:00:00,7050,2
44212,2022-02-17 00:00:00,4800,2
44216,2022-02-17 00:00:00,3350,3
44237,2022-02-17 00:00:00,9500,3
44344,2022-02-17 00:00:00,9050,2
44350,2022-02-17 00:00:00,6400,2
44378,2022-02-17 00:00:00,8550,3
44398,2022-02-17 00:00:00,1400,2
44414,2022-02-17 00:00:00,3150,3
44421,2022-02-17 00:00:00,1850,1
44439,2022-02-17 00:00:00,2400,1
44460,2022-02-17 00:00:00,2500,1
44484,2022-02-17 00:00:00,3400,1
44485,2022-02-17 00:00:00,1200,2
44505,2022-02-17 00:00:00,3600,1
44550,2022-02-17 00:00:00,1550,1
44562,2022-02-17 00:00:00,4000,1
44575,2022-02-17 00:00:00,1150,2
44608,2022-02-17 00:00:00,8950,2
44621,2022-02-17 00:00:00,9850,3
44633,2022-02-17 00:00:00,7550,3
44665,2022-02-17 00:00:00,1850,2
44692,2022-02-17 00:00:00,5150,2
44783,2022-02-17 00:00:00,2400,3
44794,2022-02-17 00:00:00,4400,2
44856,2022-02-17 00:00:00,4600,1
44877,2022-02-17 00:00:00,3850,1
43074,2022-02-18 00:00:00,6700,1
43158,2022-02-18 00:00:00,1050,1
43197,2022-02-18 00:00:00,7150,1
43778,2022-02-18 00:00:00,2100,3
43895,2022-02-18 00:00:00,1900,3
44046,2022-02-18 00:00:00,9650,1
44068,2022-02-18 00:00:00,3050,2
44099,2022-02-18 00:00:00,2950,3
44118,2022-02-18 00:00:00,8400,1
44152,2022-02-18 00:00:00,1500,2
44206,2022-02-18 00:00:00,3700,2
44213,2022-02-18 00:00:00,5000,3
44228,2022-02-18 00:00:00,6550,3
44230,2022-02-18 00:00:00,3250,2
44277,2022-02-18 00:00:00,9250,1
44298,2022-02-18 00:00:00,1500,1
44360,2022-02-18 00:00:00,1200,3
44369,2022-02-18 00:00:00,3400,3
44380,2022-02-18 00:00:00,1800,2
44436,2022-02-18 00:00:00,4600,1
44454,2022-02-18 00:00:00,7600,1
44491,2022-02-18 00:00:00,3150,2
44527,2022-02-18 00:00:00,1350,2
44583,2022-02-18 00:00:00,2850,1
44586,2022-02-18 00:00:00,1650,1
44603,2022-02-18 00:00:00,4100,3
44716,2022-02-18 00:00:00,6050,2
44717,2022-02-18 00:00:00,5100,3
44766,2022-02-18 00:00:00,5600,1
44775,2022-02-18 00:00:00,9400,1
44825,2022-02-18 00:00:00,9100,3
44882,2022-02-18 00:00:00,7850,3
43079,2022-02-19 00:00:00,6050,3
43207,2022-02-19 00:00:00,8100,2
43403,2022-02-19 00:00:00,6100,3
43409,2022-02-19 00:00:00,3200,3
44015,2022-02-19 00:00:00,1050,3
44065,2022-02-19 00:00:00,2600,2
44105,2022-02-19 00:00:00,7150,3
44147,2022-02-19 00:00:00,3350,3
44183,2022-02-19 00:00:00,7000,3
44195,2022-02-19 00:00:00,7550,3
44197,2022-02-19 00:00:00,1250,2
44199,2022-02-19 00:00:00,2250,1
44225,2022-02-19 00:00:00,4400,3
44240,2022-02-19 00:00:00,5950,3
44266,2022-02-19 00:00:00,9200,2
44323,2022-02-19 00:00:00,2350,2
44353,2022-02-19 00:00:00,2000,2
44357,2022-02-19 00:00:00,6800,3
44386,2022-02-19 00:00:00,9750,2
44450,2022-02-19 00:00:00,3450,3
44471,2022-02-19 00:00:00,6750,3
44497,2022-02-19 00:00:00,4000,2
44502,2022-02-19 00:00:00,9600,1
44565,2022-02-19 00:00:00,2550,1
44624,2022-02-19 00:00:00,9300,3
44659,2022-02-19 00:00:00,6000,2
44672,2022-02-19 00:00:00,3550,3
44677,2022-02-19 00:00:00,7250,2
44678,2022-02-19 00:00:00,1500,3
44696,2022-02-19 00:00:00,2700,3
44762,2022-02-19 00:00:00,3050,3
44776,2022-02-19 00:00:00,4900,2
44802,2022-02-19 00:00:00,7750,1
44815,2022-02-19 00:00:00,7450,2
44835,2022-02-19 00:00:00,1000,1
44836,2022-02-19 00:00:00,7850,2
44839,2022-02-19 00:00:00,3800,2
44863,2022-02-19 00:00:00,2300,2
44869,2022-02-19 00:00:00,6550,2
44881,2022-02-19 00:00:00,2600,2
43688,2022-02-20 00:00:00,8450,3
43811,2022-02-20 00:00:00,2750,3
44036,2022-02-20 00:00:00,1500,3
44061,2022-02-20 00:00:00,3050,1
44093,2022-02-20 00:00:00,2100,3
44096,2022-02-20 00:00:00,4700,3
44114,2022-02-20 00:00:00,3100,3
44141,2022-02-20 00:00:00,4050,3
44170,2022-02-20 00:00:00,2200,2
44203,2022-02-20 00:00:00,4800,2
44248,2022-02-20 00:00:00,1400,2
44289,2022-02-20 00:00:00,6750,1
44295,2022-02-20 00:00:00,9550,1
44296,2022-02-20 00:00:00,1550,2
44331,2022-02-20 00:00:00,5850,1
44335,2022-02-20 00:00:00,2650,2
44364,2022-02-20 00:00:00,5600,1
44376,2022-02-20 00:00:00,8050,1
44387,2022-02-20 00:00:00,9400,3
44404,2022-02-20 00:00:00,9550,2
44430,2022-02-20 00:00:00,2850,1
44445,2022-02-20 00:00:00,3950,1
44510,2022-02-20 00:00:00,4700,3
44540,2022-02-20 00:00:00,8200,3
44570,2022-02-20 00:00:00,6250,3
44618,2022-02-20 00:00:00,1800,3
44671,2022-02-20 00:00:00,8350,2
44721,2022-02-20 00:00:00,7350,1
44732,2022-02-20 00:00:00,2000,3
44734,2022-02-20 00:00:00,6650,2
44756,2022-02-20 00:00:00,7150,3
44787,2022-02-20 00:00:00,2350,1
44799,2022-02-20 00:00:00,1700,1
44804,2022-02-20 00:00:00,9750,3
44828,2022-02-20 00:00:00,1800,3
44831,2022-02-20 00:00:00,4700,3
43036,2022-02-21 00:00:00,2300,2
43063,2022-02-21 00:00:00,7950,2
43088,2022-02-21 00:00:00,7200,3
43317,2022-02-21 00:00:00,7550,1
43407,2022-02-21 00:00:00,6100,1
43468,2022-02-21 00:00:00,4250,2
43473,2022-02-21 00:00:00,9300,1
43622,2022-02-21 00:00:00,2400,3
43856,2022-02-21 00:00:00,4550,3
43954,2022-02-21 00:00:00,7850,2
44054,2022-02-21 00:00:00,5250,3
44100,2022-02-21 00:00:00,9100,1
44101,2022-02-21 00:00:00,9500,2
44112,2022-02-21 00:00:00,5550,1
44167,2022-02-21 00:00:00,2700,2
44219,2022-02-21 00:00:00,7800,3
44226,2022-02-21 00:00:00,3050,1
44257,2022-02-21 00:00:00,5050,2
44267,2022-02-21 00:00:00,6650,3
44269,2022-02-21 00:00:00,4900,2
44325,2022-02-21 00:00:00,4400,1
44327,2022-02-21 00:00:00,8950,3
44381,2022-02-21 00:00:00,6300,3
44383,2022-02-21 00:00:00,5400,2
44399,2022-02-21 00:00:00,2500,3
44423,2022-02-21 00:00:00,2900,3
44432,2022-02-21 00:00:00,6650,3
44444,2022-02-21 00:00:00,9500,3
44456,2022-02-21 00:00:00,6400,3
44458,2022-02-21 00:00:00,7200,2
44478,2022-02-21 00:00:00,2100,1
44499,2022-02-21 00:00:00,8050,1
44524,2022-02-21 00:00:00,9900,2
44547,2022-02-21 00:00:00,9600,1
44568,2022-02-21 00:00:00,6500,1
44603,2022-02-21 00:00:00,3250,3
44611,2022-02-21 00:00:00,4100,2
44662,2022-02-21 00:00:00,4850,2
44688,2022-02-21 00:00:00,7850,1
44715,2022-02-21 00:00:00,3400,1
44720,2022-02-21 00:00:00,6250,3
44724,2022-02-21 00:00:00,9900,1
44736,2022-02-21 00:00:00,1500,1
44743,2022-02-21 00:00:00,2800,2
44761,2022-02-21 00:00:00,8500,2
44768,2022-02-21 00:00:00,2850,3
44847,2022-02-21 00:00:00,3750,1
44870,2022-02-21 00:00:00,6150,3
44875,2022-02-21 00:00:00,9350,2
44880,2022-02-21 00:00:00,9950,1
43126,2022-02-22 00:00:00,9300,2
43184,2022-02-22 00:00:00,4250,3
43330,2022-02-22 00:00:00,5200,2
43370,2022-02-22 00:00:00,7000,3
43787,2022-02-22 00:00:00,4300,3
44034,2022-02-22 00:00:00,5650,1
44060,2022-02-22 00:00:00,6800,3
44083,2022-02-22 00:00:00,9550,2
44116,2022-02-22 00:00:00,4850,2
44154,2022-02-22 00:00:00,6650,1
44159,2022-02-22 00:00:00,2050,3
44171,2022-02-22 00:00:00,7650,3
44182,2022-02-22 00:00:00,8050,2
44249,2022-02-22 00:00:00,1650,3
44252,2022-02-22 00:00:00,2550,3
44270,2022-02-22 00:00:00,9300,3
44274,2022-02-22 00:00:00,8550,1
44291,2022-02-22 00:00:00,5100,3
44309,2022-02-22 00:00:00,9100,3
44318,2022-02-22 00:00:00,8450,3
44322,2022-02-22 00:00:00,2550,1
44379,2022-02-22 00:00:00,7200,1
44393,2022-02-22 00:00:00,7150,3
44415,2022-02-22 00:00:00,4100,1
44427,2022-02-22 00:00:00,9950,1
44453,2022-02-22 00:00:00,7700,3
44467,2022-02-22 00:00:00,6350,2
44494,2022-02-22 00:00:00,3150,2
44520,2022-02-22 00:00:00,5100,1
44534,2022-02-22 00:00:00,5550,3
44539,2022-02-22 00:00:00,8200,2
44585,2022-02-22 00:00:00,9650,3
44589,2022-02-22 00:00:00,7050,1
44653,2022-02-22 00:00:00,5500,2
44660,2022-02-22 00:00:00,3400,3
44673,2022-02-22 00:00:00,6850,1
44694,2022-02-22 00:00:00,6900,1
44704,2022-02-22 00:00:00,7800,2
44727,2022-02-22 00:00:00,7150,1
44767,2022-02-22 00:00:00,1350,2
44770,2022-02-22 00:00:00,3050,2
44782,2022-02-22 00:00:00,10000,2
44816,2022-02-22 00:00:00,8000,3
44824,2022-02-22 00:00:00,2550,2
44839,2022-02-22 00:00:00,7850,2
44874,2022-02-22 00:00:00,9400,1
43004,2022-02-23 00:00:00,7950,3
43524,2022-02-23 00:00:00,4150,1
43914,2022-02-23 00:00:00,1800,1
44027,2022-02-23 00:00:00,9100,3
44028,2022-02-23 00:00:00,5250,1
44030,2022-02-23 00:00:00,8800,3
44041,2022-02-23 00:00:00,3650,2
44044,2022-02-23 00:00:00,6750,2
44057,2022-02-23 00:00:00,7750,3
44103,2022-02-23 00:00:00,9250,1
44110,2022-02-23 00:00:00,2700,2
44117,2022-02-23 00:00:00,9800,3
44124,2022-02-23 00:00:00,8050,1
44128,2022-02-23 00:00:00,5600,2
44144,2022-02-23 00:00:00,3450,3
44149,2022-02-23 00:00:00,6200,2
44246,2022-02-23 00:00:00,5700,3
44251,2022-02-23 00:00:00,5600,2
44263,2022-02-23 00:00:00,4300,2
44311,2022-02-23 00:00:00,6950,2
44313,2022-02-23 00:00:00,8150,1
44361,2022-02-23 00:00:00,6150,1
44365,2022-02-23 00:00:00,9600,2
44374,2022-02-23 00:00:00,6500,2
44410,2022-02-23 00:00:00,6650,2
44447,2022-02-23 00:00:00,8300,3
44448,2022-02-23 00:00:00,5800,1
44457,2022-02-23 00:00:00,7250,1
44461,2022-02-23 00:00:00,8150,2
44479,2022-02-23 00:00:00,1300,2
44522,2022-02-23 00:00:00,2700,3
44536,2022-02-23 00:00:00,8750,2
44544,2022-02-23 00:00:00,9650,1
44565,2022-02-23 00:00:00,1400,1
44609,2022-02-23 00:00:00,1800,3
44631,2022-02-23 00:00:00,4350,1
44670,2022-02-23 00:00:00,9500,1
44681,2022-02-23 00:00:00,4800,3
44706,2022-02-23 00:00:00,9400,1
44726,2022-02-23 00:00:00,5050,3
44730,2022-02-23 00:00:00,1150,1
44740,2022-02-23 00:00:00,3800,2
44765,2022-02-23 00:00:00,1700,3
44803,2022-02-23 00:00:00,4150,2
44845,2022-02-23 00:00:00,2550,2
44848,2022-02-23 00:00:00,5800,2
44849,2022-02-23 00:00:00,1650,3
44878,2022-02-23 00:00:00,2200,2
43028,2022-02-24 00:00:00,6550,3
43171,2022-02-24 00:00:00,7050,2
43335,2022-02-24 00:00:00,1200,1
43669,2022-02-24 00:00:00,3550,2
43869,2022-02-24 00:00:00,10000,1
44017,2022-02-24 00:00:00,7450,2
44033,2022-02-24 00:00:00,1700,3
44053,2022-02-24 00:00:00,1800,2
44077,2022-02-24 00:00:00,7100,2
44168,2022-02-24 00:00:00,5850,3
44189,2022-02-24 00:00:00,8450,3
44191,2022-02-24 00:00:00,4150,2
44218,2022-02-24 00:00:00,6950,2
44221,2022-02-24 00:00:00,9000,2
44236,2022-02-24 00:00:00,2750,2
44241,2022-02-24 00:00:00,4000,1
44282,2022-02-24 00:00:00,2500,3
44300,2022-02-24 00:00:00,7750,3
44330,2022-02-24 00:00:00,1900,3
44334,2022-02-24 00:00:00,4950,1
44360,2022-02-24 00:00:00,1150,3
44362,2022-02-24 00:00:00,8700,2
44371,2022-02-24 00:00:00,9950,2
44404,2022-02-24 00:00:00,6600,2
44435,2022-02-24 00:00:00,2600,3
44473,2022-02-24 00:00:00,8750,2
44511,2022-02-24 00:00:00,4450,1
44543,2022-02-24 00:00:00,4500,3
44554,2022-02-24 00:00:00,3850,2
44625,2022-02-24 00:00:00,5800,1
44647,2022-02-24 00:00:00,6900,2
44652,2022-02-24 00:00:00,1100,1
44695,2022-02-24 00:00:00,6100,2
44697,2022-02-24 00:00:00,6900,1
44729,2022-02-24 00:00:00,3950,3
44731,2022-02-24 00:00:00,6450,2
44745,2022-02-24 00:00:00,6950,1
44746,2022-02-24 00:00:00,3500,2
44808,2022-02-24 00:00:00,5150,1
44810,2022-02-24 00:00:00,8800,3
44832,2022-02-24 00:00:00,8550,1
44833,2022-02-24 00:00:00,2450,2
44851,2022-02-24 00:00:00,6000,2
44881,2022-02-24 00:00:00,7850,2
43169,2022-02-25 00:00:00,9450,3
43375,2022-02-25 00:00:00,3550,2
43462,2022-02-25 00:00:00,2900,2
43768,2022-02-25 00:00:00,9400,2
43927,2022-02-25 00:00:00,2350,2
44009,2022-02-25 00:00:00,5350,3
44042,2022-02-25 00:00:00,3850,3
44074,2022-02-25 00:00:00,8300,2
44121,2022-02-25 00:00:00,3800,1
44143,2022-02-25 00:00:00,1150,2
44163,2022-02-25 00:00:00,9200,1
44175,2022-02-25 00:00:00,1400,1
44187,2022-02-25 00:00:00,4600,1
44202,2022-02-25 00:00:00,9500,1
44223,2022-02-25 00:00:00,4800,1
44238,2022-02-25 00:00:00,7700,1
44239,2022-02-25 00:00:00,5000,2
44258,2022-02-25 00:00:00,9200,3
44283,2022-02-25 00:00:00,6800,1
44284,2022-02-25 00:00:00,3400,2
44318,2022-02-25 00:00:00,7700,3
44333,2022-02-25 00:00:00,9350,3
44402,2022-02-25 00:00:00,8100,3
44408,2022-02-25 00:00:00,2500,3
44420,2022-02-25 00:00:00,1100,3
44474,2022-02-25 00:00:00,6750,3
44483,2022-02-25 00:00:00,1650,3
44489,2022-02-25 00:00:00,5050,3
44498,2022-02-25 00:00:00,7450,3
44519,2022-02-25 00:00:00,6750,3
44525,2022-02-25 00:00:00,6000,3
44563,2022-02-25 00:00:00,8650,2
44564,2022-02-25 00:00:00,2200,3
44582,2022-02-25 00:00:00,5550,3
44601,2022-02-25 00:00:00,5600,1
44612,2022-02-25 00:00:00,8850,3
44644,2022-02-25 00:00:00,2900,2
44666,2022-02-25 00:00:00,6250,3
44691,2022-02-25 00:00:00,8050,1
44725,2022-02-25 00:00:00,9850,2
44727,2022-02-25 00:00:00,8750,1
44738,2022-02-25 00:00:00,1300,3
44744,2022-02-25 00:00:00,3600,3
44752,2022-02-25 00:00:00,4800,2
44761,2022-02-25 00:00:00,2550,2
44763,2022-02-25 00:00:00,5450,1
44769,2022-02-25 00:00:00,8700,1
44777,2022-02-25 00:00:00,2100,3
44850,2022-02-25 00:00:00,3250,1
44873,2022-02-25 00:00:00,9850,3
43193,2022-02-26 00:00:00,2150,3
43535,2022-02-26 00:00:00,1100,3
43841,2022-02-26 00:00:00,7700,3
44008,2022-02-26 00:00:00,6850,2
44018,2022-02-26 00:00:00,9900,3
44020,2022-02-26 00:00:00,4050,2
44026,2022-02-26 00:00:00,5700,2
44031,2022-02-26 00:00:00,3650,1
